SMILES,SMILES_state,NLL,pIC50_pred,solubility_pred,SA_score,valid_mol
CCN1CCN(C(=O)N2CCC(SC)CC2)CC1,1,14.26,6.07408,-1.8887569,2.4468842042724575,True
CCC1(c2ccccc2)NC(=O)N(CC(=O)OC(C)(C)C)C1=O,1,19.57,6.204099,-3.5389194,2.657372868707089,True
COCCN1CCN(CCN2CCN(Cc3ccccc3)C2=O)CC1,1,13.26,5.8948,-0.7990503,2.1417273162609405,True
COCCn1cc(-c2ncnc3[nH]ccc23)cn1,1,10.37,7.083115,-1.8022406,2.596175658212525,True
CNCCn1ccc(-c2ccncc2)n1,1,13.21,6.8155003,-0.85188675,2.286198153768952,True
COc1ccc(CCNC(=O)CSc2ncccn2)cc1OC,1,19.27,6.6864357,-2.9499662,1.9833222904563517,True
CN(c1cnc(CO)c(CO)n1)C1CCN(c2ncnc3[nH]ccc23)C1,1,12.71,7.2003717,-2.1904125,3.567272868075327,True
COCC(=O)NC1CSC(C2CC2)=N1,1,22.85,6.723652,-1.5757982,3.787270047144042,True
COC(C)C(=O)N1CCCN(C)CC1,1,12.06,6.6366525,0.30435553,2.5065743448706073,True
COC1CCN(C(=O)CC(C)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)C2)CC1,1,20.43,6.9984937,-4.093663,3.910170795767277,True
CN(C)C1CCN(C(=O)Cn2cc(Nc3ccc4nc(N)nc(N5CCN(C(=O)Cc6cccnc6)CC5)c4n3)cn2)CC1,1,16.7,7.9284153,-2.9536695,3.0579296157113323,True
COCCOC1CCN(C(=O)c2ccn(-c3ccccn3)n2)CC1,1,14.14,6.7179976,-1.8506304,2.381126869924083,True
CCNC(=O)N=c1[nH]c(=Nc2cnn(CC(=O)N3CCOCC3)c2)c2cn(C)nc2[nH]1,1,31.16,7.1560054,-2.773889,3.812622977586839,True
CCOC(=O)CCN(C)C1CCN(C(=O)CC)CC1,1,19.96,6.334161,-1.3061777,2.1829430263647556,True
O=C(NC1CCN(CCO)CC1)c1ccc(Nc2ncc3ccn(-c4ccc(F)c(NS(=O)(=O)C5CC5)c4)c3n2)cc1,1,21.17,7.7213902,-3.943104,2.8848996584735627,True
CN(CCO)S(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,1,14.96,7.8305387,-3.5215259,3.6109211659514235,True
Cc1nc(N(C)Cc2cnccn2)cc(N2CCCNCC2)n1,1,22.03,6.424548,-2.0392613,2.710972149552479,True
Cc1[nH]ncc1CN(C)C1CCCN(C(=O)CO)C1,1,13.5,6.59219,-1.0662403,3.073351433892352,True
N#CCCN1CCN(CC=Cc2ccccc2)CC1,1,12.43,6.151913,-1.9003779,2.1126332841838575,True
N=Cc1c(N)nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc1NCC1CCCO1,1,16.36,6.2756233,-3.6747837,3.712937223209816,True
CCN1CCN(Cc2nc3ccncc3n2C)CC1,1,20.18,6.4983673,-1.1464784,2.241109363104936,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCN5CC6OCc5ccccn5)cccn4n3)cn2)CC1,1,20.32,7.9125476,-2.8876917,4.916581243636605,True
COc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(=O)CC2)nc1NC(=O)c1cnn2cccnc12,1,18.5,6.9804535,-4.296885,3.0047376919875735,True
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(N3CCC(O)CC3)CC2)CC1,1,15.07,7.196877,-3.4788752,3.0279080939928757,True
CN1CCCN(C(=O)Cn2cc(-c3ccoc3)nn2)CC1,1,22.13,6.3474226,-1.321315,2.5535679583892943,True
COc1ccccc1-c1ccc(=O)n(CC(=O)NS(=O)(=O)CC2CCCCC2)n1,1,19.87,6.8176923,-3.7983403,2.4497076982566846,True
NC(=O)c1n[nH]c2c1CN(CC1CCN(C(=O)C=Cc3ccccc3)CC1)CC2,1,16.96,6.3832474,-2.9097826,2.607997339103644,True
CC(=O)NCC1CCN(C(=O)Cc2ccccc2)CC1,1,17.03,6.884038,-1.8778083,1.7899708561201813,True
COCCN1CCN(C(=O)c2ccccn2)CC1,1,15.55,6.548869,-0.584126,1.8467139467019749,True
O=S(=O)(c1cnccn1)N1C2CCC1CN(c1cnccn1)C2,1,20.9,6.5688243,-2.0840075,4.283642030590166,True
CN1CCN(C2(CC#N)CCN(c3ncc(C(N)=O)c(CO)n3)C2)CC1,1,20.42,6.4983616,-1.5367185,3.639087671025802,True
COCCOCn1cncn1,1,11.71,6.9339023,0.13576737,2.588396490143383,True
COc1ncccc1NC(=O)N1CCC(N2CCCN(CCO)C(C)C2)CC1,1,17.23,6.6224384,-1.9325126,2.966448115582022,True
O=C1CC(C=NCCN2CCNCC2)C(=O)c2ccccc21,1,17.01,6.369992,-2.10534,3.3553802742599625,True
CC(OCC(=O)N1CCSCC1)C1CC1,1,15.56,6.6844115,-1.7588434,3.1401394864265724,True
Cn1cc(-c2ccc(C=NOCCN3CCN(CCC#N)CC3)c(OCCO)n2)cn1,1,19.06,7.1627483,-2.0327883,2.997732934371628,True
CS(=O)(=O)c1ccccc1-c1nn(CC(=O)N2CCN(CCN3CCC(O)CC3)CC2)cc1NC(=O)c1cnn2cccnc12,1,19.7,8.078491,-3.0762045,3.0546117523715157,True
CN1CCN(C2CCN(C(=O)Cn3cc(Nc4nc5c(N6CCOCC6)ncc(-c6cncs6)n5n4)cn3)CC2)CC1,1,14.65,7.774966,-2.6189764,3.3265683681509826,True
CNCCCN(C)C1CCN(C(C)=O)CC1,1,14.32,6.5900373,-0.1203437,2.2477540697539276,True
CC(C)(CN1CCOCC1)OC(=O)N1CCOCC1,1,13.27,6.8814077,-0.43768156,2.4214258666014405,True
CNCc1ccc(OC(F)F)c(-c2ccc(=N)n(CC(=O)N3CCN(CCO)CC3)n2)c1,1,19.21,6.802816,-2.4303336,2.8093048193190135,True
C=CC(=O)N1CCCC(n2cc(C(N)=O)c(Nc3cncc(F)c3)n2)C1,1,18.54,6.360673,-3.7586007,3.4334646994768026,True
CCNC(=O)N1CC(C)OC(C)C1,1,7.17,7.002022,-0.11388711,2.921524124675612,True
O=C(CO)N(CC1CCCO1)C1CCN(CC2CC2)CC1,1,17.19,6.4786534,-1.2763872,2.93783515288999,True
O=C(CO)N1CCCC(Nc2cc[nH]c(=O)c2-c2nnc(N3CCC(O)CC3)s2)C1,1,18.32,6.7685385,-2.2041483,3.443664760187067,True
CNc1nc(-c2ccc(CO)nc2)nc2c1ncn2C,1,10.33,7.271076,-1.8301644,2.604353042355001,True
O=C(c1cccc2cc3c(=O)[nH]ccc3nc12)N1CCOCC1,1,18.01,7.004365,-2.9096336,2.363406822342375,True
OCCn1cc(-c2nn(C3CCNCC3)c3ncncc23)cn1,1,14.24,6.7209315,-2.103558,2.885966017317724,True
CN1CCN(c2cccn3nc(Nc4ccc(C(=O)N5CCN(CCN6CCOCC6)CC5)cc4)nc23)CC1,1,14.05,7.106954,-2.6646237,2.6802559833632227,True
O=C(NCC1CCOCC1)c1cnc2[nH]ccc2n1,1,15.77,7.0392146,-1.9550384,2.559129712755288,True
CC(=O)N1CCC(NCc2nc(-c3ccccn3)cc3cnccc23)CC1,1,18.15,6.602057,-2.4455125,2.534651180922735,True
CC(C)c1cc2c(cc1Br)-c1ccccc1C2=NOCC(=O)N1CCNC(F)C1,1,28.32,6.66334,-4.2029905,3.516754108763287,True
COCCN(CCN1CCOCC1)CC(=O)N1CCN(CC(=O)O)CC1,1,17.41,6.713621,-0.1706077,2.323441963476135,True
N#CCCOC(=O)N1CCOCC1,1,13.49,7.0092106,-0.20246395,2.2565104360795125,True
COC(=O)N1CCN(C2CCN(Cc3cccc4cccnc34)CC2)CC1C,1,19.94,6.4991317,-2.664645,2.8390063420777487,True
Nc1ccc(OCCN2CCN(CCc3ccccc3)CC2)cc1,1,19.54,6.0917673,-2.4931872,1.7762401712706222,True
CCNc1nc(-c2cnn3ccccc23)ncc1C(N)=O,1,17.85,7.07028,-3.0800955,2.538145158893707,True
CCc1cccc(CC)c1-c1nc(-c2cn(C)nc2N(C)C)cnc1N,1,26.11,6.9808345,-3.6517587,2.912042951002123,True
CCNC(=O)N1CCOCC(O)C1,1,10.75,7.0925746,0.2787815,2.7445658978512615,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(C(=O)C6CCOCC6)CC5)cccn4n3)cn2)CC1,1,15.27,7.741889,-2.5420446,2.957727055357589,True
CCCS(=O)(=O)NCc1ccc(C(=O)N2CCN(C3CCN(C(=O)N4CCC(C#N)C4)CC3)CC2)cn1,1,23.12,7.453929,-2.917913,3.3545224331214722,True
COc1ccccc1NC(=O)N1CCCCCC1,1,17.28,6.970587,-3.2531826,1.5922402780629206,True
COCCCn1c(=O)[nH]c2c(C)[nH]c(C)c2c1=O,1,20.79,7.05681,-1.728184,2.7561947038569077,True
c1cncc(-c2cnc3[nH]ncc3c2NCCCn2ccnc2)c1,1,19.4,6.5336676,-3.563609,2.764765496297711,True
COc1[nH]c(=O)[nH]c(=O)c1-c1ccn(C2CCN(C(=O)OC(C)(C)C)CC2)n1,1,23.85,6.5213294,-3.4611435,2.9788830691381882,True
O=C1NCC2(CCN(CCn3c(=O)[nH]c4ccccc43)CC2)N1,1,15.68,6.2373977,-2.2477427,3.293591638382284,True
CN1CCN(S(=O)(=O)c2ccc(C3CC3CN)cc2)CC1,1,8.18,6.71199,-1.4768856,2.872170572860176,True
COCCCC(=O)N(C)c1cc2ccccc2[nH]c1=O,1,15.27,7.4171185,-2.8359919,2.2707460151716585,True
CC(C)(C)OC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,1,13.17,7.1482067,-3.7390769,3.3450796501153235,True
Cc1cc(-c2ncnc(Nc3cnn(CC(=O)N4CCN(CCO)CC4)c3)n2)cn1C,1,20.03,7.031327,-2.5566854,2.9351455359273757,True
NC(=O)c1cnn(CCO)c1,1,13.84,7.0509944,-0.25236002,2.331728028604921,True
COc1nc(C)cnc1OCCNCc1ccccc1N(C)C,1,12.91,7.242282,-2.0385292,2.440241784808153,True
CN1CCC(c2ncc[nH]c2=O)CC1,1,15.38,6.9875884,-0.29828393,2.5964032779998316,True
CNC(=O)OCC1CC(n2nc(Nc3ccc4[nH]ncc4c3)c3c(=O)[nH]ccc32)CO1,1,23.39,7.592422,-3.9953203,3.9861085178296225,True
CN1CCN(C2CCN(C(=O)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3)CC2)CC1,1,18.32,7.181015,-3.930803,2.3527842836575683,True
C=CC(=O)N1CCC(CC#N)C(C(=O)N2CCCN(C3CCC3)CC2)C1,1,18.61,6.090011,-2.765009,3.5570456419416763,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(C)CC5)ncc(-c5ccccc5)n4n3)cn2)CC1,1,8.67,7.5917783,-2.6691632,2.8399638255146815,True
COCCNC(=O)NCc1nccnc1C,1,14.05,6.8989334,-0.79537004,2.3679607830406404,True
O=C(Nc1cn(CC(=O)N2CCOCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,1,13.05,7.066794,-5.148117,2.8933994119636726,True
CNCC(=O)NC1CCN(CC(N)=O)CC1,1,15.1,6.857518,-0.77271867,2.1364121117119694,True
CN(C)c1ccnc(-n2ccc3cnc(NCc4ccccn4)nc32)n1,1,16.69,6.639116,-3.5394683,2.7489151169940254,True
COc1ccc(NC2CNCCCO2)c(OC)c1,1,22.75,6.832865,-1.4618806,2.9505309229467773,True
c1cncc(CN2CCC(n3nnc4cnc5[nH]ccc5c43)CC2)c1,1,12.17,6.4908605,-3.176838,2.6831693900227958,True
O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCCC3c3cccnc3)nc12,1,14.91,6.7735167,-3.9294517,3.1784377679932145,True
CCOC(=O)NCC1CN(c2ccnc(Nc3cccnc3)n2)C(=O)O1,1,16.62,6.851686,-3.3800006,2.996401483459943,True
CN(C)c1ncnc2[nH]ccc12,1,10.81,7.0413866,-1.5404801,2.5665981224938097,True
Cc1cc(-c2cc3c(C=CCN4CCN(C(C)C)CC4)cncc3s2)n[nH]1,1,29.92,6.382975,-3.3598568,2.982343713317313,True
N#CCC(=O)N1CCCC(n2cc(-c3cn4nccc4cn3)cn2)C1,1,15.01,6.5355844,-3.1297295,3.5435269098357267,True
N#Cc1cncc(Cl)c1NC1CCOC1,1,22.89,7.0833173,-2.4704163,3.1692125761275687,True
Cc1cccc(C)c1-c1cncc(N(C)c2cncnc2N)c1,1,19.04,6.840907,-3.4129634,2.6906888853998705,True
O=C(c1cccs1)N1CCC(N2CCN(CCO)CC2)CC1,1,15.9,6.0660753,-1.7862849,2.1797526841098342,True
CN1CCC(N(C)C(=O)c2ccc(Nc3nc4c(N5CCC(COCCC#N)CC5)cccn4n3)cc2)CC1,1,16.65,7.448316,-3.5950873,2.982970113650019,True
CCn1cc(-c2nn(CC(=O)N3CCN(CCN4CCC(O)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cn1,1,17.57,7.8308387,-3.161415,3.076995673605972,True
CCNC(=O)Nc1cc(C)[nH]n1,1,14.18,6.7417097,-1.5270718,2.265246456512733,True
N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccccn3)CC2)C1,1,10.0,7.7127147,-4.691342,3.1408520545182483,True
COCCOCC1CN(S(=O)(=O)CC2CCCN(C(C)=O)C2)CCN1C,1,14.47,6.479989,-1.4598985,3.450241611383193,True
O=c1[nH]ccc2c1cnc1[nH]ccc12,1,10.33,6.8474755,-2.4647257,2.6157650134594927,True
Fc1cncc(C2CCCN2c2cn3ncccc3n2)c1,1,19.33,6.5822425,-3.3749464,3.277498056115795,True
CNCc1cnn2ccc(C3CCN(C(=O)OCC(F)(F)F)CC3)cc12,1,18.08,6.5800595,-3.3386002,2.8346168445743043,True
CC(C)(C)S(=O)Nc1cccc(-n2ccc3c(-n4cc(-c5cccc(S(=O)(=O)[O-])c5)cn4)ccnc32)c1,1,29.29,6.0981154,-3.6249247,3.7031452818112447,True
Cc1ccc(Nc2nn(C3CCCCC3SCCC#N)cc2C(N)=O)cc1F,1,29.28,6.5955877,-5.100857,3.8080883861537638,True
OCCn1ccc(-c2cn[nH]c2)n1,1,19.26,6.9420886,-0.77008677,2.7317846892800812,True
CCC(C)n1nc(Nc2ccc(S(=O)(=O)N3CCC(CO)CC3)nc2)c2c(=O)[nH]ccc21,1,17.06,7.4888372,-3.7472575,3.5302617363922195,True
CN1CCN(C(=O)CN2CCN(Cc3cccn3C)CC2CCO)CC1,1,19.5,6.2181277,-0.7098865,2.9838570926075505,True
COCCOCCOCCn1cc(-c2nc(-c3cnn(CCO)c3)cn3nccc23)cn1,1,12.13,7.0844154,-2.1503348,3.0679731990244132,True
COCC(O)CN1CCN(c2cc(C)n(C)c(=O)n2)CC1,1,15.13,6.5939136,-0.9810289,2.942816187372749,True
CNC(=O)c1ccc(C(=O)N2CCN(C3COC3)CC2)cc1OC,1,21.14,6.3115005,-1.838529,2.1753407259188364,True
O=C(NCCO)c1cc(Cl)c[nH]c1=O,1,17.5,6.5498266,-1.7266319,2.23237896625894,True
CN(Cc1cnn(C)c1)CC1OCCCN1S(C)(=O)=O,1,11.89,6.5535927,-1.2298286,3.3392753698073,True
O=C(CO)N1Cc2ncccc2C(O)(CN2CCC(O)CC2)C1,1,25.82,6.5251956,-1.0829048,3.4862345598695246,True
Cc1c(Nc2ccc(C(=O)N(C)C)cc2)nc2n1CCN(C1CCN(C(=O)OCC3CCN(CC4CC4)CC3)C1)C2,1,21.06,7.1392193,-3.4806945,3.4801041101160175,True
COc1ccc(NC(=O)c2cccc(S(=O)(=O)N(C)C)c2)cn1,1,18.74,6.7947164,-3.183927,1.9390826301166904,True
N#CCC(C1CCCCC1)n1ccc(N)n1,1,12.96,6.9600196,-2.7125576,3.3028013790436113,True
CC(C)COC(=O)N1CC(CC#N)(n2cccn2)C1,1,13.39,6.959857,-2.0762453,3.0677655115718547,True
Cn1cc(Nc2nccc(N3CCN(S(C)(=O)=O)CC3)n2)cn1,1,12.02,6.4086256,-2.6534703,2.465710187175018,True
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(S(=O)(=O)c3ccncc3C#N)CC2)C1,1,17.36,7.728586,-3.6414983,3.427097293633472,True
CN1CCN(C(=O)Cn2cc(Nc3ncc4ccnc(N5CCN(CC(=O)N6CCOCC6)CC5)c4n3)cn2)CC1,1,11.7,7.8535213,-2.3093023,2.9413811871256517,True
COCCn1nnc(-c2ccn3nccc3c2)n1,1,11.54,7.122513,-1.6878449,2.8301834956580976,True
CC(=O)NC1CCC(c2cccc3nc(NC(=O)C4CC4)nn23)CC1,1,18.84,6.1694627,-3.6056857,2.5802620704128287,True
COc1ccc(C2COC(=O)N2c2cc(CO)c3cccnc3c2)cn1,1,16.13,6.6461864,-3.9782908,3.1220211757676335,True
O=C(NCCO)c1cnn2cccnc12,1,13.15,6.721881,-1.3169996,2.276544925601769,True
CCOC(=O)N1CCC(CC#N)(n2cc(-c3ccncc3)c(-c3cccc(O)c3)n2)CC1,1,16.21,6.659757,-3.877788,2.9896134146367395,True
CN(C)CCN(C)c1cc2ccccc2[nH]c1=O,1,9.95,7.0415335,-2.2466102,2.276757272145762,True
Cc1n[nH]c(C)c1-c1cnn(CC2CCN(C)CC2)c1,1,18.01,6.397022,-1.7400665,2.7260655929622875,True
CN1CCN(C(=O)Cn2cc(Nc3ccc4ncnc(N5CCN(C(=O)Cc6cnccn6)CC5)c4n3)cn2)CC1,1,10.5,7.978577,-2.5905344,2.983444648664115,True
O=C(NCCO)c1cncc(-n2cnc3ccncc32)c1,1,16.57,6.8516083,-2.2973409,2.479595448931539,True
COc1ccc2c(c1)CCOc1cccc(c1)-c1ccnc(n1)N2,1,13.1,6.529353,-4.930204,3.9781706154743084,True
CC(C(=O)Nc1cccnc1)N1CCCCCCC1,1,21.45,6.5100822,-2.6578279,2.2376666997585595,True
CN(C)C(=O)c1cnn2ccc(N)nc12,1,15.21,7.0451617,-1.9782412,2.559198409610671,True
COn1cc(NC(=O)NCCO)nn1,1,20.09,6.52113,-1.1805764,3.1318403490057474,True
COc1ccc(CNc2nc(-c3cnn(C)c3)cnc2N)cc1,1,18.64,6.6942205,-2.892493,2.333571241505302,True
NCCNCC(O)COc1ncnc2[nH]ccc12,1,16.73,7.247249,-1.2193116,3.15511583418938,True
CN1CCC(c2cc(-n3cnc4ccncc43)[nH]n2)CC1,1,19.89,7.0316544,-1.7320126,3.0486912631120697,True
CC(C)Nc1nc(NCCN2CCOCC2)nc2ncccc12,1,20.86,6.153797,-2.641583,2.43988512314605,True
COc1ccc(Nc2nn(C3CCCCC3O)c3cnccc23)cn1,1,28.13,6.8164697,-3.3570993,3.4441601178432766,True
CN1CCN(C(=O)N2CCCC(NC(=O)Nc3cnc4cnccc4c3)C2)CC1,1,20.94,6.76123,-2.620226,2.9456146957372873,True
CN(C)CC1CCC(N2CCC(=O)N(CCO)C2)CC1,1,15.44,6.5072227,-0.8401263,2.733410300885943,True
CNCC(O)C(O)C1CCC(NC)CN1,1,20.26,6.720056,-0.001562231,4.233818790848911,True
c1ccc(CN2CCC(Nc3ccnc(-n4cnc5ccncc54)n3)CC2)cc1,1,22.39,7.006941,-3.430107,2.4680548419456265,True
Cc1c(-c2ccccc2)ncn1CCN(C)C,1,12.79,6.6159363,-1.8878145,2.081348312609787,True
OCc1cccc(Nc2ncnc(-c3ccc(OC4CCN(CC(O)CO)CC4)nc3)n2)c1,1,23.59,7.242455,-3.042209,3.1313984432405544,True
CSc1ncccc1-c1nn(CC(=O)N2CCN(CCO)CC2)cc1NC(=O)c1cnn2cccnc12,1,18.08,7.266667,-3.0954921,2.9764666786240106,True
CCNC(=O)Cc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,1,13.24,6.7971425,-4.0686893,2.953149630477075,True
CCN(CC)CC(C)(C)COC(=O)N1CCN(C)C(=O)C1,1,14.42,6.178405,-1.3286078,2.6922716424101907,True
O=C(Nc1cnn(CCOC(=O)N2CCN(C(=O)CO)CC2)c1)c1cnn2cccnc12,1,21.5,7.1124463,-2.2688968,2.7159396688173416,True
CN1CCC(C(=O)c2ccc(Nc3nc4c(N5CCNCC5)cccn4n3)cc2)CC1,1,17.35,6.488972,-2.897504,2.627001083145931,True
C=CC(=O)Nc1cnc2c(C(N)=O)cccc2c1C1=CCN(C(=O)CN2CCCC2)CC1,1,22.12,7.030048,-3.7368827,2.8245531202488525,True
O=[N+]([O-])c1ncnc2c1ncn2C1CC=COC1CO,1,23.25,6.712572,-2.230845,4.083965467918258,True
CC(C)(C)NC(=O)Nc1c[nH]c2ncc(-c3cccnc3)cc12,1,25.32,6.70965,-4.096515,2.462299772973834,True
O=C(c1ccco1)N1CCCC(N2CCCOCC2)C1,1,15.89,6.5833244,-2.0611894,2.66904911402918,True
CN(C)CCN(C)C(=O)c1ccc(NC(=O)N=c2[nH]cccc2C2=CCN(C(=O)OCc3ccccc3)CC2)cc1,1,13.76,6.760167,-4.798543,3.0262034060605627,True
N#CCC(=O)N1CC(C#N)C1,1,8.37,7.21361,-0.37915257,3.0089101506208378,True
CNC(=O)c1c[nH]c2ncc(-c3cnn(C(C)(CO)CO)c3)nc12,1,21.58,6.910256,-2.0519967,3.1514057086972507,True
CN(CCc1ccccc1)c1nn(C(CC#N)C2CC2)c2cc[nH]c(=O)c12,1,20.79,6.9248524,-4.2415905,3.517246814975162,True
c1cc(Cn2ccc(-c3cn[nH]c3)n2)ncn1,1,20.88,6.805575,-2.1140049,2.7516557221120497,True
CCn1ncc2c(NCCO)nc3[nH]ccc3c21,1,16.87,6.8996906,-2.0859509,2.843144420074754,True
O=C(CCO)N1CCCNCC1,1,12.12,6.905828,0.36674544,2.2106501586929053,True
CN1CCN(C(=O)N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1,13.87,7.1947947,-2.7955353,3.194753102505633,True
CN1CCN(C(=O)C2CN(CCO)CN2C2=NCCN2)CC1,1,20.12,6.415271,-0.17456123,3.501575878655567,True
C=CC(=O)NC1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5)ncc(-c5ccc(OC)cc5)n4n3)cn2)CC1,1,15.84,7.593273,-3.6644263,3.094834391540995,True
CC1OCC(n2cc(C(N)=O)nn2)C(O)C1O,1,11.81,6.8435435,-0.8745391,4.071677223295779,True
NCc1ccccc1-c1cc2[nH]ncc2c(N2Cc3ccncc3C2)n1,1,28.33,6.770766,-3.3368707,2.798842876077048,True
CN1CCN(C(=O)C(=O)NCCOc2ccccc2)CC1,1,12.64,6.828645,-1.3992236,1.917043620432171,True
CN(c1cncnc1)c1ncnc2[nH]ccc12,1,12.46,6.970969,-3.0977576,2.8617001203020944,True
CNCCn1cc(-c2[nH]ncc2Cl)cn1,1,21.02,6.772545,-1.8683832,2.835285533830751,True
CC1(O)CC(NC(=O)NCCn2cc(Cl)cn2)C1,1,27.99,6.915975,-1.8843968,2.650655928346703,True
CN1CCCN(C(=O)CO)CC1,1,13.13,7.024954,0.7964073,2.0100450579113343,True
CN1CCN(C(=O)CNCCOCCO)CC1,1,8.93,6.880422,0.3579917,2.1830338895328634,True
Cc1cc(NC2CCOCC2)nc(=O)n1C,1,7.52,7.123835,-1.2793019,2.5704469368867944,True
Cc1n[nH]cc1-c1cnn(C2CCN(C(=O)CO)CC2)c1,1,16.96,6.583329,-1.63768,2.9968566973552466,True
CN(CCCCCCOc1ccncc1)c1cc2ccccc2[nH]c1=O,1,13.95,6.8490543,-3.4364974,2.3302475056579937,True
CC1(C)CCNC(CS(=O)(=O)N2CCC(O)C(O)C2)C1,1,22.78,6.3328,-1.7701932,4.008106552614771,True
CCOC(=O)N1CC=C(c2nnn3cnc4[nH]ccc4c23)CC1,1,11.95,6.4776216,-2.9316776,3.1278612425490344,True
CCC(=O)NCc1ccn(CCN(CC)CC)n1,1,22.51,6.6878324,-1.2923504,2.3573031182996065,True
CCc1cc(-c2cnn(CC(=O)CN3CCC(N(C)C)CC3)c2)ncn1,1,26.18,6.2132583,-2.2657483,2.7697446661788376,True
C=CC(=O)N1CCC(CN2CCCC(Cn3cncn3)C2)CC1,1,21.87,6.017962,-1.8495014,3.0893484696107567,True
Cn1cc(C2=CCN(C(=O)CO)CC2)cn1,1,12.8,6.918172,-0.6934965,2.6556407830406403,True
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)n2)CN(C2CN(C3CCN(C(=O)OCC(F)(F)F)CC3)C2)C1,1,18.91,7.5051193,-4.065654,3.5578477620193496,True
CC1OCCN1CC1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5C)cccn4n3)cn2)CC1,1,15.23,7.845234,-3.1196225,4.013891384024651,True
CNS(=O)(=O)CC1CC(N(C)c2ncnc3[nH]ccc23)C1,1,13.46,6.574147,-2.4343233,3.076666962607236,True
CCOCCn1nc(-c2ccc3cc[nH]c3c2)cc1C(N)=O,1,16.9,7.1457644,-2.4353173,2.555382697846097,True
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(O)C2)CC1,1,16.02,7.088487,-2.952731,3.363139122667471,True
Cc1cc(Nc2cc3ncccc3c(NC3CC4CCC(C3)N4C(=O)OCC(C)C)n2)n[nH]1,1,17.0,7.128621,-4.208907,4.313862657658238,True
Cc1ccccc1C(=O)Nc1cccc(Nc2cc(-c3cnn(CCN4CCC(O)C4)c3)ncn2)c1,1,24.02,6.985492,-4.5086293,3.007348092470572,True
CC(OCC(=O)N1CCOCC1)C(O)c1ccccc1,1,18.65,7.2385488,-0.86199003,2.885087735124735,True
CN1CCN(CCCNC(=O)c2cc(Cl)cc3c(N)ncnc23)CC1,1,29.51,6.355893,-2.5476165,2.345359145169059,True
CC(=O)N1CCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)CC1,1,14.57,7.0409217,-2.5565689,2.8428023585300473,True
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1OC1CCN(C(=O)CO)CC1(F)F,1,17.42,7.1909494,-4.5563416,3.569190155495331,True
O=C(C1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O)N1CCCOCC1,1,22.23,6.8167386,-1.6127491,3.933811033928917,True
O=c1oc2ccccc2n1CCN1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,1,22.19,6.704311,-3.7437162,2.7476933931530567,True
CCN(Cc1cnn(CC)c1)CC1CCCO1,1,13.91,6.3668823,-1.1825751,2.8243486166531646,True
COCCn1ccnc1CN(C)CC(O)CO,1,19.84,7.1203074,-0.06944146,2.986967034101978,True
OC1(Cn2cc(-c3ncnc4[nH]ccc34)cn2)CCOCC1,1,17.1,6.9945583,-1.9091066,3.010275546535869,True
COCCn1ccc(-c2cnn3cccnc23)n1,1,10.43,7.0026255,-1.4012212,2.6344903171385035,True
Cc1cccc(S(=O)(=O)N2CCC(N(C)C(=O)CO)CC2)c1,1,20.25,6.7979383,-2.0023072,2.213003357186757,True
COCc1ccnc(Nc2cnn(CCN3CCOCC3)c2)n1,1,16.07,6.4212146,-1.4378489,2.5114662435620687,True
COC(=O)c1cnc(C)nc1NCc1ccccc1,1,18.72,6.6673894,-3.2934616,1.9398053537809279,True
CNC(=O)c1cnc(N2CCN(CC(N)=O)CC2)c2nc(Nc3cnn(CC(=O)N4CCN(CC(F)(F)F)CC4)c3)ccc12,1,15.19,7.8152227,-2.8409932,3.121308573723092,True
